gene_id,3-9-mock1-13_S20,3-9-mock2-14_S1,3-9-wt1-15_S2,3-9-wt2-16_S16,CoV002-CoV2-1-indexG4_S4,CoV002-CoV2-2-indexG5_S5,CoV002-CoV2-3-indexG6_S6,CoV002-mock1-indexG1_S1,CoV002-mock2-indexG2_S2,CoV002-mock3-indexG3_S3,SARS004-CoV2-1_S4,SARS004-CoV2-2_S5,SARS004-CoV2-3_S6,SARS004-mock-1_S1,SARS004-mock-2_S2,SARS004-mock-3_S3,svRNA184-RSV-1-indexF4_S16,svRNA184-RSV-3-indexH9_S18,svRNA184-mock-1-indexF1_S13,svRNA184-mock-3-indexF3_S15
ENSG00000223506.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252038.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14852,21,22,0,5,41,28,52,25,34,30,17,14,5,15,11,16,9,23,65,98
MSTRG.14853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14850,2152,5777,5142,892,6585,8539,12950,3038,4228,7694,28815,10755,8129,13709,12379,12830,2157,5720,12218,13642
MSTRG.14851,672,1656,2638,434,1880,2341,3333,896,1160,2227,7010,2409,2568,3942,3115,2672,615,1333,4980,5412
MSTRG.14856,1,0,0,2,0,2,3,3,2,3,0,0,2,0,0,2,6,3,7,25
MSTRG.14857,0,0,0,0,0,2,0,0,2,0,96,39,43,54,23,33,0,0,0,0
MSTRG.14854,1444,2871,3454,573,5376,7025,9858,3507,4126,7845,5929,2089,2095,3386,1941,2129,311,588,2312,1817
MSTRG.14855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278678.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.14858,8346,18519,15010,4143,37773,55938,61722,22420,29499,51762,31855,9718,12661,14904,10341,11641,10764,16113,37677,53941
MSTRG.14859,180,379,455,97,520,655,1077,261,371,751,818,276,249,481,348,326,103,268,707,722
ENSG00000224604.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268845.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253178.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257231.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4
ENSG00000278646.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263761.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279895.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4283,13,15,0,0,17,12,6,1,6,14,59,29,50,21,25,29,2,17,11,11
ENSG00000223487.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237002.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.32706,872,1579,839,401,4581,5893,5759,2533,3371,6059,1486,402,701,689,574,520,982,1358,3731,5673
MSTRG.32707,0,11,0,0,41,58,54,21,38,76,12,0,3,13,6,0,67,140,134,271
MSTRG.32704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.32705,4,3,2,0,2,6,9,1,7,21,5,1,6,5,1,4,2,2,21,18
MSTRG.32702,94,116,53,26,280,479,496,168,288,460,259,101,97,174,129,115,67,64,215,290
MSTRG.32703,102,223,95,43,1049,1193,1463,604,783,1522,1360,472,795,698,598,442,485,684,1155,1652
MSTRG.32700,21,26,6,3,205,198,233,104,126,220,37,16,24,16,19,10,121,202,652,891
MSTRG.32701,339,686,300,177,1651,2088,2213,946,1392,2356,654,211,294,279,208,224,268,405,1075,1483
ENSG00000251744.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266403.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213211.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.32708,630,1056,797,310,2823,3227,3439,1581,2019,3442,1739,594,1006,976,799,676,840,1463,3229,4274
MSTRG.32709,341,620,180,157,1440,1929,2060,838,1051,1789,1342,450,737,625,571,517,648,903,2161,2737
ENSG00000249404.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.9351,0,0,2,0,13,7,6,0,0,10,11,0,2,0,2,0,0,0,2,6
MSTRG.5284,468,1010,1624,308,1730,2261,3333,858,1194,2346,4314,1432,1333,2322,1547,1694,138,231,924,997
MSTRG.2467,612,1440,699,144,2309,2873,4101,1380,1772,3154,748,241,216,574,320,264,679,1169,4263,4362
MSTRG.2466,1542,3106,2607,689,6329,7972,10419,3539,4116,8053,13630,4706,4456,7157,4926,5202,2253,3112,8534,10124
MSTRG.2465,825,1970,1581,335,3159,4369,6521,1566,2482,4694,2002,820,785,1544,1074,1041,929,2196,6033,5793
ENSG00000283065.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.2463,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,0,9
MSTRG.2462,0,8,0,0,19,16,26,7,6,16,0,0,0,0,0,0,0,9,18,6
MSTRG.2461,0,0,0,0,4,11,9,0,0,0,0,0,0,0,0,0,0,0,6,0
MSTRG.2460,0,0,0,3,0,0,2,0,0,0,0,3,0,5,2,0,0,0,0,0
MSTRG.5282,0,0,0,0,2,2,4,5,0,0,5,0,2,2,5,0,3,4,2,0
MSTRG.2469,0,5,0,0,0,5,6,0,0,0,8,4,0,0,0,0,0,3,0,0
MSTRG.5283,5,0,0,0,39,74,83,10,21,30,18487,8261,7935,1904,1799,2142,141,232,223,380
ENSG00000263207.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.34206,38,37,51,16,103,90,127,44,68,103,380,136,138,214,135,151,17,45,121,193
ENSG00000250806.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274837.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.29098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000273817.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000206660.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221354.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264265.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000281816.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229892.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211946.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231070.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229306.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000211768.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235685.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251776.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283093.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277618.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000130518.16,29,29,30,12,83,59,95,37,57,125,30,6,2,22,20,16,32,37,139,138
ENSG00000183747.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213856.3,0,0,2,2,2,10,12,4,3,8,6,3,1,5,0,5,0,0,0,0
MSTRG.11988,239,454,216,110,1247,1699,1645,686,861,1528,690,235,382,338,328,223,505,797,1937,2732
MSTRG.11983,12,32,14,8,84,80,106,30,49,76,64,26,52,57,46,24,62,142,210,247
MSTRG.11982,853,1538,762,364,3768,4789,4925,2278,2602,4620,4908,1616,2340,2467,1923,1825,916,1619,4059,5143
MSTRG.11981,196,359,108,118,677,984,1137,408,606,972,100,16,26,25,50,42,287,490,1418,2071
MSTRG.11980,138,224,83,36,329,537,473,193,243,440,86,42,47,97,63,59,246,318,1539,2122
MSTRG.11987,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MSTRG.11986,924,1545,667,345,3654,4563,4833,2112,2696,5105,1053,307,356,473,416,351,842,1224,2950,4648
MSTRG.11985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11984,381,827,493,197,1607,2115,2152,923,1231,2138,1403,363,610,575,425,476,637,904,2332,3291
MSTRG.22189,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0
MSTRG.22188,0,3,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0
ENSG00000254220.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22185,29,45,38,20,89,128,173,29,108,128,11,0,7,0,0,0,55,42,173,181
MSTRG.22184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22187,358,593,412,105,937,1332,1655,686,717,1419,6849,2386,2527,3948,2833,2978,107,148,820,687
MSTRG.22186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22181,1759,4039,4181,773,8235,11057,12558,4610,6290,10950,22964,8126,7951,10741,7090,8543,4012,6116,14575,20072
MSTRG.22180,574,1109,481,237,2368,3066,3204,1372,1732,2982,4057,1395,1485,1966,1425,1729,435,602,2256,2733
MSTRG.22183,99,143,32,37,413,502,579,260,332,545,220,93,82,110,74,66,261,462,1015,1439
MSTRG.22182,18,29,36,0,42,50,52,36,23,37,125,28,37,47,22,35,26,25,69,80
ENSG00000162782.15,0,10,0,0,8,0,17,0,0,0,0,0,0,0,0,0,0,0,30,22
ENSG00000254811.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172156.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.3734,23,76,90,0,58,69,140,37,49,112,33,10,21,23,9,18,6,18,106,65
MSTRG.3735,0,0,0,0,2,2,3,0,0,3,0,0,0,0,2,2,0,0,0,0
MSTRG.3736,4,0,17,0,13,15,25,9,11,0,0,0,0,0,0,0,8,13,8,22
ENSG00000125910.5,3,4,2,2,24,9,18,7,11,20,2,0,6,5,3,5,10,18,24,60
MSTRG.3730,225,514,699,96,931,1135,1560,459,590,1228,1364,367,464,822,495,412,197,348,949,959
MSTRG.24928,12,17,8,0,23,21,23,2,6,17,80,30,27,19,29,17,0,19,72,71
MSTRG.3732,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
MSTRG.3733,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24925,0,6,27,0,11,22,23,7,13,24,4,5,0,4,5,5,6,10,11,8
MSTRG.24924,119,182,340,64,366,508,758,137,222,421,2051,754,684,1347,769,805,40,98,282,187
MSTRG.24927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MSTRG.24926,34,43,47,11,131,159,209,64,68,171,531,197,208,312,205,168,37,95,214,161
MSTRG.3738,76,160,307,47,223,239,541,99,124,378,351,64,96,236,126,96,11,26,69,41
MSTRG.3739,14048,31320,48361,6326,56707,73848,109245,26400,35554,66927,110165,40805,38950,65176,38859,42842,2957,5002,15445,12837
MSTRG.24923,2414,4365,4576,1112,14014,17156,18792,7730,9821,16735,28424,10199,10959,12376,9311,10622,1551,2067,5043,6337
MSTRG.24922,10,20,10,0,20,34,48,12,27,58,121,20,35,98,42,39,24,28,69,113
MSTRG.1468,0,0,0,0,0,0,0,0,0,0,4,2,0,2,4,9,0,0,2,2
MSTRG.1469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1466,0,0,0,0,0,0,0,0,0,2,12,3,3,0,2,5,0,1,2,0
MSTRG.1467,152,247,264,82,377,462,656,200,254,381,1286,506,410,758,492,482,75,151,393,419
MSTRG.1464,66,170,284,34,290,364,534,134,207,357,701,273,280,420,218,330,61,128,318,249
ENSG00000253204.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2
MSTRG.1462,109,177,186,38,292,439,658,176,314,526,1024,463,342,904,658,569,44,145,528,455
MSTRG.1463,32,57,90,7,103,113,179,41,82,138,229,95,106,207,134,135,9,6,55,44
MSTRG.1460,34,110,123,19,149,181,292,76,98,197,98,34,37,68,42,55,37,65,199,182
MSTRG.1461,14,16,36,0,23,23,19,11,12,35,383,118,104,283,182,175,0,0,72,40
MSTRG.22457,59,103,54,38,442,550,540,188,278,425,2477,812,830,621,361,429,277,376,471,577
MSTRG.22456,0,3,1,0,4,5,12,1,0,4,2,5,7,15,0,6,3,0,8,26
MSTRG.22455,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,1,13,3
MSTRG.22454,55,124,61,28,193,289,316,121,207,345,292,109,86,199,205,137,161,370,1360,1787
MSTRG.22453,0,10,13,3,16,31,29,18,15,45,90,32,19,29,28,34,64,60,178,244
MSTRG.22452,78,166,94,25,359,468,519,183,249,492,20,7,27,8,20,19,442,711,2031,3073
MSTRG.22451,4,0,0,0,22,26,25,16,24,34,54,24,19,18,22,25,22,51,117,108
MSTRG.22450,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,19
ENSG00000279153.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233301.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174384.9,0,3,0,0,0,3,3,3,0,0,0,3,0,0,0,3,3,0,0,7
ENSG00000199927.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22459,0,0,0,0,0,0,5,0,0,0,0,2,0,0,3,0,0,0,0,0
MSTRG.22458,599,1030,592,177,2738,3427,3664,1372,1972,3400,5130,1550,2463,2505,1861,1984,500,808,1917,2259
MSTRG.10631,0,0,0,0,0,0,0,0,0,0,32,10,6,6,16,13,0,0,0,0
ENSG00000226676.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248699.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272927.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MSTRG.4362,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253924.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227302.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202445.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232992.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171999.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171136.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231403.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.17702,65959,142985,55437,27807,254589,360153,414887,159819,210337,359810,110580,37257,40941,51856,33344,40848,64160,101452,327922,556520
ENSG00000279797.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215952.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000185352.8,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,8,0,3,0,0
ENSG00000265209.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MSTRG.9679,0,0,0,0,4,5,2,0,4,0,0,6,5,7,3,7,0,0,1,3
MSTRG.9678,0,6,0,0,3,15,7,0,9,8,17,17,12,17,6,16,4,9,17,12
ENSG00000225970.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252664.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239435.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265155.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.9673,648,1308,2106,315,2137,2659,3761,1321,1524,2809,3542,1245,1180,1968,1189,1361,173,346,948,806
MSTRG.9672,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,2,0,0
MSTRG.9671,204,456,527,114,1024,1219,1824,569,648,1233,2509,852,820,1239,741,848,195,457,1162,1150
MSTRG.9670,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.9677,1090,2249,2504,532,5182,6698,8399,2733,3427,6058,17223,5908,5434,7916,5257,6212,1203,2066,3687,4334
MSTRG.9676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.9675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270225.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.6186,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000255079.1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000164082.14,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,9,15
ENSG00000272744.1,3,5,0,0,2,6,6,5,3,6,5,3,1,0,3,1,1,0,7,24
ENSG00000222529.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260840.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278335.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228918.3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
ENSG00000271211.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251858.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.33054,24,84,51,17,191,356,368,131,158,280,0,4,0,10,0,0,81,113,146,265
ENSG00000215869.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000250064.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4178,0,0,0,0,1,1,3,3,5,1,5,0,0,0,2,3,0,4,5,0
MSTRG.4177,2,14,7,0,27,43,47,36,36,40,34,16,19,32,16,21,20,10,40,46
MSTRG.4176,1235,2245,1352,400,4480,5738,6489,2505,3326,5870,14060,4709,4840,6403,4205,5002,1235,1668,4425,5396
MSTRG.4175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4174,62,107,98,17,267,313,369,140,90,260,530,196,223,222,222,215,63,147,441,385
MSTRG.4173,26,39,46,6,72,87,89,36,57,85,396,154,157,207,181,226,52,116,263,350
MSTRG.4172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4170,8,7,5,6,7,17,21,4,11,19,8,3,0,8,5,4,20,13,35,36
MSTRG.10324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MSTRG.10325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.10326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.10327,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0
MSTRG.10320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.10321,0,0,0,0,2,0,6,2,2,3,1,0,1,2,1,0,0,2,0,0
MSTRG.10322,9,0,4,10,8,18,36,6,23,37,5,4,10,10,0,8,2,4,0,12
ENSG00000240790.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251491.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0
ENSG00000263449.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.10328,2,6,14,0,10,10,25,8,5,20,22,15,5,7,5,3,9,7,7,3
MSTRG.10329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7512,0,0,0,0,0,4,1,2,4,0,0,0,0,0,2,0,0,0,0,0
ENSG00000260290.2,3,4,12,0,14,24,21,2,12,23,9,7,2,4,4,3,2,5,2,7
ENSG00000279378.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265831.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15796,3,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
ENSG00000240135.1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000229310.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239432.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187172.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238122.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MSTRG.15669,132,316,482,81,600,646,1116,303,340,689,1973,660,649,1118,655,729,124,215,656,659
MSTRG.15666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15667,983,2155,2445,390,3420,4434,6600,1518,2190,4191,3349,1231,1312,2193,1188,1357,588,1424,4258,3397
MSTRG.15664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15665,0,0,0,0,0,0,0,0,0,0,10,0,1,0,2,0,0,0,0,0
MSTRG.15662,360,729,963,172,1284,1665,2554,686,921,1825,6273,2215,2159,4364,2264,2165,265,405,908,824
MSTRG.15663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
MSTRG.15661,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0
MSTRG.15797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269833.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.3060,13,25,6,0,49,64,109,22,20,63,2,0,0,0,2,0,29,70,96,171
MSTRG.24818,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,12,4
ENSG00000237268.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240121.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280654.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16258,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7
ENSG00000122025.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259420.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256642.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.3063,15,29,16,6,67,46,80,16,20,55,85,26,18,27,22,19,19,31,124,122
MSTRG.16256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278130.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24814,0,0,0,0,0,0,0,2,2,3,0,4,1,0,0,0,0,0,0,0
ENSG00000251830.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278346.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255499.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223675.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265644.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266279.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000281701.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133256.12,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,5,0,0,4
MSTRG.16255,5,2,0,0,26,21,13,0,16,25,0,5,3,0,0,0,0,0,14,31
ENSG00000252691.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16252,10,9,0,0,20,31,49,13,29,50,0,0,0,0,0,0,0,0,25,43
ENSG00000252856.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169271.2,0,0,0,0,0,0,0,0,0,0,13,4,3,3,6,8,0,0,0,0
ENSG00000280897.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242912.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ENSG00000214815.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
MSTRG.13843,1,2,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,2,7
ENSG00000224172.1,0,0,0,0,0,0,0,0,0,0,14,2,2,0,2,3,0,0,0,0
MSTRG.16250,6,14,10,0,36,112,83,34,26,78,151,29,45,32,35,30,44,74,158,155
ENSG00000220540.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266265.2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0
MSTRG.18218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24812,125,264,339,70,515,686,1133,232,356,641,524,195,240,525,282,241,70,116,580,598
MSTRG.18219,253,520,402,75,886,1136,1612,503,579,1149,438,120,96,172,128,98,185,260,942,915
MSTRG.13679,373,720,452,201,1562,2110,2424,926,1215,2133,545,190,222,222,161,194,296,342,960,1475
MSTRG.13678,52,81,103,21,79,82,106,54,71,139,51,16,39,34,25,20,36,76,248,375
